timestamp,temperature,vibration,pressure,Failure,,,,,,,
1/1/2022 0:00,23.4176871,0.098815905,9.58126537,0,,,,,,,
1/1/2022 0:01,26.51692267,0.073549406,9.659135435,0,,,,,,,
1/1/2022 0:02,26.03625636,0.084179141,10.26479529,0,,,,,,,
1/1/2022 0:03,23.81926662,0.039530447,9.684775206,0,,,,,,,
1/1/2022 0:04,25.84667632,0.015249654,9.589630851,0,,,,,,,
1/1/2022 0:05,24.06921973,0.041042358,10.63903549,0,,,,,,,
1/1/2022 0:06,24.7784814,0.035701293,9.897802617,0,,,,,,,
1/1/2022 0:07,23.88396158,0.071782122,10.27891487,0,,,,,,,
1/1/2022 0:08,29.23704947,0.021095758,10.2492538,0,,,,,,,
1/1/2022 0:09,25.3288725,0.030307184,9.719796211,0,,,,,,,
1/1/2022 0:10,25.96931754,0.041153332,9.051065555,0,,,,,,,
1/1/2022 0:11,25.64513571,0.071485344,11.22593699,0,,,,,,,
1/1/2022 0:12,24.23118297,0.047689651,10.15774606,0,,,,,,,
1/1/2022 0:13,28.14371249,0.041670852,9.247862236,0,,,,,,,
1/1/2022 0:14,23.93896782,0.059996432,9.99703806,0,,,,,,,
1/1/2022 0:15,28.1087028,0.051593974,10.36214952,0,,,,,,,
1/1/2022 0:16,22.24630275,0.04090588,9.822059707,0,,,,,,,
1/1/2022 0:17,23.2406916,0.045699615,10.21749299,0,,,,,,,
1/1/2022 0:18,23.7542654,0.035560952,9.023273019,0,,,,,,,
1/1/2022 0:19,25.81396788,0.04291626,10.92041366,0,,,,,,,
1/1/2022 0:20,26.27151288,0.037587114,10.2209385,0,,,,,,,
1/1/2022 0:21,23.11559174,0.032184997,9.972187729,0,,,,,,,
1/1/2022 0:22,25.14144507,0.066263227,10.54817942,0,,,,,,,
1/1/2022 0:23,21.45471052,0.014481403,10.49398735,0,,,,,,,
1/1/2022 0:24,25.97527319,0.0936268,10.04306263,0,,,,,,,
1/1/2022 0:25,19.88176335,0.054375424,10.73583597,0,,,,,,,
1/1/2022 0:26,24.8522501,0.048777426,10.00818399,0,,,,,,,
1/1/2022 0:27,26.48214384,0.094273649,9.62080315,0,,,,,,,
1/1/2022 0:28,25.96251554,0.009648403,10.26663944,0,,,,,,,
1/1/2022 0:29,26.01830627,0.065278574,10.08577376,0,,,,,,,
1/1/2022 0:30,24.5504503,0.065533794,9.690484812,0,,,,,,,
1/1/2022 0:31,25.60729166,0.036688104,10.05950544,0,,,,,,,
1/1/2022 0:32,26.43988789,0.070476562,10.33806642,0,,,,,,,
1/1/2022 0:33,22.84768015,0.062300658,9.785406699,0,,,,,,,
1/1/2022 0:34,26.12098209,0.064044807,9.531777463,0,,,,,,,
1/1/2022 0:35,29.9581562,0.026197911,9.48069513,0,,,,,,,
1/1/2022 0:36,27.21738899,0.068120259,10.08552515,0,,,,,,,
1/1/2022 0:37,25.30607902,0.078264542,10.21623944,0,,,,,,,
1/1/2022 0:38,21.77574116,0.045790991,10.81076023,0,,,,,,,
1/1/2022 0:39,27.10213055,0.08256998,9.687398978,0,,,,,,,
1/1/2022 0:40,24.8254583,0.03967942,10.16292427,0,,,,,,,
1/1/2022 0:41,27.28095196,0.045681049,10.29770041,0,,,,,,,
1/1/2022 0:42,27.65352414,0.073630387,10.83553963,0,,,,,,,
1/1/2022 0:43,26.20050089,0.07641251,9.730707814,0,,,,,,,
1/1/2022 0:44,25.04908797,0.074803906,9.678170441,0,,,,,,,
1/1/2022 0:45,29.12059637,0.062486708,9.84224006,0,,,,,,,
1/1/2022 0:46,21.60786418,0.005743885,9.862863665,0,,,,,,,
1/1/2022 0:47,26.31200075,0.077340302,10.06629491,0,,,,,,,
1/1/2022 0:48,26.84666466,0.018921527,9.410957258,0,,,,,,,
1/1/2022 0:49,24.60658209,0.042716957,9.515961885,0,,,,,,,
1/1/2022 0:50,27.69053567,0.032454765,10.16635063,0,,,,,,,
1/1/2022 0:51,24.74968338,0.047042695,9.776690225,0,,,,,,,
1/1/2022 0:52,25.91233328,0.061648728,10.45133416,0,,,,,,,
1/1/2022 0:53,23.2586484,0.043833182,10.2273566,0,,,,,,,
1/1/2022 0:54,23.38444405,0.049171949,10.25576079,0,,,,,,,
1/1/2022 0:55,25.07044754,0.060848612,9.883261276,0,,,,,,,
1/1/2022 0:56,25.2362036,0.044413113,9.456990389,0,,,,,,,
1/1/2022 0:57,24.5798546,0.020375863,9.901196786,0,,,,,,,
1/1/2022 0:58,22.84490516,0.062131031,9.097972236,0,,,,,,,
1/1/2022 0:59,27.01027182,0.078146669,10.12524168,0,,,,,,,
1/1/2022 1:00,26.02908411,0.058555984,9.613957498,0,,,,,,,
1/1/2022 1:01,22.89907651,0.011785181,10.60595558,0,,,,,,,
1/1/2022 1:02,22.47336859,0.060100497,9.794681764,0,,,,,,,
1/1/2022 1:03,24.35738166,0.062513949,9.649667692,0,,,,,,,
1/1/2022 1:04,23.38924776,0.073739488,9.222507246,0,,,,,,,
1/1/2022 1:05,25.8928513,0.040511692,10.49004011,0,,,,,,,
1/1/2022 1:06,26.46647298,0.010358861,10.28444845,0,,,,,,,
1/1/2022 1:07,25.84953482,0.066878446,10.65661856,0,,,,,,,
1/1/2022 1:08,25.49663876,0.030786837,10.27706024,0,,,,,,,
1/1/2022 1:09,25.2612267,0.027729309,9.679884715,0,,,,,,,
1/1/2022 1:10,23.19219216,0.028635358,10.74503587,0,,,,,,,
1/1/2022 1:11,25.39540853,0.089605466,10.2851035,0,,,,,,,
1/1/2022 1:12,25.73482455,0.047319947,10.92615013,0,,,,,,,
1/1/2022 1:13,25.72970061,0.032768283,9.997551737,0,,,,,,,
1/1/2022 1:14,28.99056654,0.036088659,9.809816445,0,,,,,,,
1/1/2022 1:15,27.61516917,0.080079526,10.13541221,0,,,,,,,
1/1/2022 1:16,25.14983692,0.060599591,9.689222563,0,,,,,,,
1/1/2022 1:17,22.60630751,0.05519362,9.331651909,0,,,,,,,
1/1/2022 1:18,26.89484601,0.048662687,9.21031825,0,,,,,,,
1/1/2022 1:19,26.61343221,0.052699902,9.094202351,0,,,,,,,
1/1/2022 1:20,26.16600403,0.051979248,10.69836306,0,,,,,,,
1/1/2022 1:21,20.89685252,0.069181113,10.20888252,0,,,,,,,
1/1/2022 1:22,22.91232359,0.056552777,10.22064446,0,,,,,,,
1/1/2022 1:23,26.71796991,0.036330727,9.87476958,0,,,,,,,
1/1/2022 1:24,21.66222998,0.072978324,9.57723419,0,,,,,,,
1/1/2022 1:25,27.62406343,0.058575698,10.20358244,0,,,,,,,
1/1/2022 1:26,27.51497389,0.073890069,9.582059109,0,,,,,,,
1/1/2022 1:27,24.77921744,0.047491689,10.2824801,0,,,,,,,
1/1/2022 1:28,25.78544792,0.069016648,10.60252787,0,,,,,,,
1/1/2022 1:29,24.70083585,0.044888338,10.42125257,0,,,,,,,
1/1/2022 1:30,26.53952892,0.079750546,10.19323091,0,,,,,,,
1/1/2022 1:31,29.18625948,0.031567234,9.870409682,0,,,,,,,
1/1/2022 1:32,27.78468578,0.052599753,9.838909821,0,,,,,,,
1/1/2022 1:33,25.57284842,0.022013528,9.35164733,0,,,,,,,
1/1/2022 1:34,29.10490208,0.05754689,10.30607508,0,,,,,,,
1/1/2022 1:35,26.60178875,0.022358564,9.403443105,0,,,,,,,
1/1/2022 1:36,23.68423339,0.05607433,10.48646129,0,,,,,,,
1/1/2022 1:37,25.0668989,0.047089632,10.92021535,0,,,,,,,
1/1/2022 1:38,22.77634921,0.070450389,9.743746834,0,,,,,,,
1/1/2022 1:39,22.84930018,0.069664706,10.22061721,0,,,,,,,
1/1/2022 1:40,25.05369384,0.022327201,10.33076041,0,,,,,,,
1/1/2022 1:41,24.48421435,0.028537225,10.66598521,0,,,,,,,
1/1/2022 1:42,24.41864326,0.041161245,10.31042082,0,,,,,,,
1/1/2022 1:43,24.18553976,0.050212724,9.963632286,0,,,,,,,
1/1/2022 1:44,27.48627302,0.033175773,10.96180272,0,,,,,,,
1/1/2022 1:45,22.76387767,0.056165049,10.17178666,0,,,,,,,
1/1/2022 1:46,24.49024522,0.041716514,9.844964936,0,,,,,,,
1/1/2022 1:47,27.33017735,0.041194576,9.969284958,0,,,,,,,
1/1/2022 1:48,25.24532064,0.055255619,10.45055968,0,,,,,,,
1/1/2022 1:49,22.14117036,0.060912603,9.357757836,0,,,,,,,
1/1/2022 1:50,24.59264953,0.05674945,9.557070934,0,,,,,,,
1/1/2022 1:51,20.8051574,0.047215532,9.757308738,0,,,,,,,
1/1/2022 1:52,26.21117652,0.057288523,9.77901928,0,,,,,,,
1/1/2022 1:53,26.27316268,0.078314418,10.53432265,0,,,,,,,
1/1/2022 1:54,27.13485821,0.059746307,10.49863298,0,,,,,,,
1/1/2022 1:55,23.72480405,0.055918674,10.41429442,0,,,,,,,
1/1/2022 1:56,24.48504815,0.04713381,10.01300208,0,,,,,,,
1/1/2022 1:57,24.53264168,0.060246162,9.81284434,0,,,,,,,
1/1/2022 1:58,21.64603214,0.055735306,9.508800085,0,,,,,,,
1/1/2022 1:59,30.44601615,0.03937362,9.956250863,4,,,,,,,
1/1/2022 2:00,23.45258733,0.055356584,10.31575072,0,,,,,,,
1/1/2022 2:01,24.508066,0.085135582,10.53185471,0,,,,,,,
1/1/2022 2:02,21.79225174,0.042860785,9.573057296,0,,,,,,,
1/1/2022 2:03,25.37388225,0.038123368,10.18009389,0,,,,,,,
1/1/2022 2:04,29.74189579,0.083076107,9.826945089,0,,,,,,,
1/1/2022 2:05,26.76856906,0.064135483,9.838817374,0,,,,,,,
1/1/2022 2:06,21.88655034,0.032847625,10.74817197,0,,,,,,,
1/1/2022 2:07,26.81328613,0.010190013,9.638408273,0,,,,,,,
1/1/2022 2:08,25.52589326,0.043302423,9.233106347,0,,,,,,,
1/1/2022 2:09,24.27064952,0.0252409,8.969233216,0,,,,,,,
1/1/2022 2:10,23.56623849,0.023564045,10.12643461,0,,,,,,,
1/1/2022 2:11,23.15775655,0.066173286,10.59909273,0,,,,,,,
1/1/2022 2:12,25.90261859,0.050053768,10.54820177,0,,,,,,,
1/1/2022 2:13,24.64595446,0.038661349,10.21052062,0,,,,,,,
1/1/2022 2:14,30.54748012,0.049642047,10.64401166,4,,,,,,,
1/1/2022 2:15,27.33445941,0.085619391,10.58638797,0,,,,,,,
1/1/2022 2:16,21.42685859,0.085787707,10.07493799,0,,,,,,,
1/1/2022 2:17,24.42124211,0.070315388,9.338101726,0,,,,,,,
1/1/2022 2:18,24.62680275,0.043879718,9.49047145,0,,,,,,,
1/1/2022 2:19,24.01443679,0.021008684,10.35232205,0,,,,,,,
1/1/2022 2:20,29.02873025,0.03569391,10.31604138,0,,,,,,,
1/1/2022 2:21,23.04398332,0.084089866,9.794979224,0,,,,,,,
1/1/2022 2:22,26.32109608,0.065007308,10.72379144,0,,,,,,,
1/1/2022 2:23,23.7817365,0.068317823,9.946816574,0,,,,,,,
1/1/2022 2:24,21.66705469,0.017917152,9.939983191,0,,,,,,,
1/1/2022 2:25,25.93593106,0.020311083,9.924567098,0,,,,,,,
1/1/2022 2:26,26.14644217,0.060736014,9.928193103,0,,,,,,,
1/1/2022 2:27,22.26943051,0.037486982,10.51228154,0,,,,,,,
1/1/2022 2:28,27.06369444,0.054223237,9.84250051,0,,,,,,,
1/1/2022 2:29,27.78030375,0.034549314,9.85706318,0,,,,,,,
1/1/2022 2:30,22.62321314,0.051653805,10.00559351,0,,,,,,,
1/1/2022 2:31,26.42663974,0.096895302,10.1501632,0,,,,,,,
1/1/2022 2:32,26.01492022,0.074612932,9.475653472,0,,,,,,,
1/1/2022 2:33,24.41535321,0.022211338,9.0678969,0,,,,,,,
1/1/2022 2:34,23.78867436,0.032243272,9.661229334,0,,,,,,,
1/1/2022 2:35,22.28130666,0.060500634,10.3391089,0,,,,,,,
1/1/2022 2:36,22.7232547,0.061751741,10.26107199,0,,,,,,,
1/1/2022 2:37,23.15358367,0.029193655,10.24316887,0,,,,,,,
1/1/2022 2:38,23.76702373,0.025146316,9.868638884,0,,,,,,,
1/1/2022 2:39,22.35140731,0.048306738,10.20000912,0,,,,,,,
1/1/2022 2:40,20.52331571,0.051700043,9.678531391,0,,,,,,,
1/1/2022 2:41,27.72247112,0.04053705,10.41126212,0,,,,,,,
1/1/2022 2:42,23.87312298,0.029091059,10.61082134,0,,,,,,,
1/1/2022 2:43,24.96689129,0.060650225,10.25155052,0,,,,,,,
1/1/2022 2:44,25.92131591,0.081029404,9.889766061,0,,,,,,,
1/1/2022 2:45,27.55142996,0.031819507,9.923554227,0,,,,,,,
1/1/2022 2:46,25.40951902,0.02814735,9.846751026,0,,,,,,,
1/1/2022 2:47,27.05189329,0.020389744,11.09281974,0,,,,,,,
1/1/2022 2:48,27.0718983,0.044977179,9.696307926,0,,,,,,,
1/1/2022 2:49,30.03992847,0.060509716,11.04516228,4,,,,,,,
1/1/2022 2:50,25.52898454,0.062144337,10.50382747,0,,,,,,,
1/1/2022 2:51,21.97574596,0.054141005,10.95006908,0,,,,,,,
1/1/2022 2:52,26.02759542,0.078648637,9.933546818,0,,,,,,,
1/1/2022 2:53,27.35845937,0.064481468,10.59999029,0,,,,,,,
1/1/2022 2:54,24.8001433,0.043142659,10.71386201,0,,,,,,,
1/1/2022 2:55,21.10124411,0.052021208,9.606277681,0,,,,,,,
1/1/2022 2:56,25.46746401,0.049801557,9.464761572,0,,,,,,,
1/1/2022 2:57,26.21297896,0.014810467,10.38418702,0,,,,,,,
1/1/2022 2:58,27.02939134,0.021401477,9.749723911,0,,,,,,,
1/1/2022 2:59,25.48662494,0.040456917,10.21788272,0,,,,,,,
1/1/2022 3:00,28.94094466,0.036872991,10.27346454,0,,,,,,,
1/1/2022 3:01,22.63979408,0.032794445,9.688643164,0,,,,,,,
1/1/2022 3:02,26.16184,0.041436992,9.869115446,0,,,,,,,
1/1/2022 3:03,24.22475585,0.043410587,9.944081211,0,,,,,,,
1/1/2022 3:04,22.15650116,0.067501137,9.652160268,0,,,,,,,
1/1/2022 3:05,26.29676039,0.025615291,10.91859794,0,,,,,,,
1/1/2022 3:06,27.03642281,0.033826001,9.439633298,0,,,,,,,
1/1/2022 3:07,22.59385862,0.014774131,9.72483544,0,,,,,,,
1/1/2022 3:08,28.9727193,0.043526536,10.17368985,0,,,,,,,
1/1/2022 3:09,25.07055043,0.045142544,9.690935557,0,,,,,,,
1/1/2022 3:10,24.90477612,0.080981596,10.1442825,0,,,,,,,
1/1/2022 3:11,26.74288126,0.060120198,9.958591608,0,,,,,,,
1/1/2022 3:12,27.47874385,0.061839235,10.77144547,0,,,,,,,
1/1/2022 3:13,22.86153046,0.046829443,10.25807902,0,,,,,,,
1/1/2022 3:14,27.15894505,0.04859856,10.15913282,0,,,,,,,
1/1/2022 3:15,27.45558156,0.050331389,10.11379882,0,,,,,,,
1/1/2022 3:16,29.0217178,0.042745263,9.690486907,0,,,,,,,
1/1/2022 3:17,26.88070048,0.094817121,10.29756817,0,,,,,,,
1/1/2022 3:18,25.70839346,0.050399721,11.22518303,0,,,,,,,
1/1/2022 3:19,21.83055,0.057703173,8.954349635,0,,,,,,,
1/1/2022 3:20,24.58583225,0.073433048,11.06969239,0,,,,,,,
1/1/2022 3:21,26.88391865,0.064394391,10.13926187,0,,,,,,,
1/1/2022 3:22,26.04225408,0.05810544,10.04982009,0,,,,,,,
1/1/2022 3:23,26.48275359,0.066238523,9.739297936,0,,,,,,,
1/1/2022 3:24,27.2230509,0.052573977,9.846439669,0,,,,,,,
1/1/2022 3:25,21.03557232,0.058731458,9.727450892,0,,,,,,,
1/1/2022 3:26,22.88963792,0.021613671,10.43101005,0,,,,,,,
1/1/2022 3:27,23.89022692,0.054691254,9.216790101,0,,,,,,,
1/1/2022 3:28,26.75677056,0.043443194,10.02014892,0,,,,,,,
1/1/2022 3:29,24.36815218,0.054275152,9.819097044,0,,,,,,,
1/1/2022 3:30,26.48324809,0.059788134,10.45361902,0,,,,,,,
1/1/2022 3:31,25.27097038,0.036939128,10.43507029,0,,,,,,,
1/1/2022 3:32,24.75091886,0.068103146,9.773206455,0,,,,,,,
1/1/2022 3:33,25.72047654,0.026171108,9.27459535,0,,,,,,,
1/1/2022 3:34,24.6612735,0.037334205,10.40907376,0,,,,,,,
1/1/2022 3:35,23.29883456,0.074589015,10.56846636,0,,,,,,,
1/1/2022 3:36,26.42203722,0.053106507,9.316341323,0,,,,,,,
1/1/2022 3:37,27.59005425,0.070838868,9.703749242,0,,,,,,,
1/1/2022 3:38,25.64643034,0.063058021,10.05803064,0,,,,,,,
1/1/2022 3:39,24.04542461,0.039239377,10.80348568,0,,,,,,,
1/1/2022 3:40,24.71207049,0.03813556,10.61574042,0,,,,,,,
1/1/2022 3:41,26.09593118,0.081355355,10.57666964,0,,,,,,,
1/1/2022 3:42,27.5872143,0.035346077,10.35877377,0,,,,,,,
1/1/2022 3:43,26.61427089,0.054052047,11.23312535,0,,,,,,,
1/1/2022 3:44,24.59823056,0.092590899,10.01007296,0,,,,,,,
1/1/2022 3:45,27.74008985,0.085624564,9.459815577,0,,,,,,,
1/1/2022 3:46,26.8694694,0.057115889,9.542571063,0,,,,,,,
1/1/2022 3:47,23.4113053,0.065477346,10.4547119,0,,,,,,,
1/1/2022 3:48,28.08920681,0.053197686,9.697074276,0,,,,,,,
1/1/2022 3:49,25.45885873,0.089553829,9.770408808,0,,,,,,,
1/1/2022 3:50,19.7763781,0.054043359,9.691429074,0,,,,,,,
1/1/2022 3:51,23.45437754,0.044731094,9.486661699,0,,,,,,,
1/1/2022 3:52,24.20679269,0.037483291,9.589904621,0,,,,,,,
1/1/2022 3:53,23.76403828,0.040952158,10.15142886,0,,,,,,,
1/1/2022 3:54,25.08108283,0.016042812,10.08929007,0,,,,,,,
1/1/2022 3:55,26.01241882,0.033346486,9.662927046,0,,,,,,,
1/1/2022 3:56,23.70527722,0.010485957,10.05264164,0,,,,,,,
1/1/2022 3:57,27.10370016,0.062551395,9.000869176,0,,,,,,,
1/1/2022 3:58,25.42359547,0.026064016,11.09620041,0,,,,,,,
1/1/2022 3:59,23.06368228,0.069101083,9.739686814,0,,,,,,,
1/1/2022 4:00,25.06304474,0.054216009,9.879214893,0,,,,,,,
1/1/2022 4:01,23.5233109,0.028056768,9.225935523,0,,,,,,,
1/1/2022 4:02,24.55094738,0.044026473,9.912750769,0,,,,,,,
1/1/2022 4:03,24.0346307,0.072265947,10.18646106,0,,,,,,,
1/1/2022 4:04,26.46758206,0.060263617,10.58804938,0,,,,,,,
1/1/2022 4:05,24.48974457,0.03679616,10.28438808,0,,,,,,,
1/1/2022 4:06,21.07200925,0.018096797,10.38885922,0,,,,,,,
1/1/2022 4:07,24.48396335,0.023378704,9.826507194,0,,,,,,,
1/1/2022 4:08,25.76303788,0.042601941,8.980369492,0,,,,,,,
1/1/2022 4:09,27.05694813,0.042937581,9.996149966,0,,,,,,,
1/1/2022 4:10,25.7265894,0.025680857,9.910881119,0,,,,,,,
1/1/2022 4:11,25.09618978,0.03488819,10.45626937,0,,,,,,,
1/1/2022 4:12,26.35478387,-0.011621921,10.18111731,0,,,,,,,
1/1/2022 4:13,26.50967572,0.063058899,9.69566808,0,,,,,,,
1/1/2022 4:14,25.26427843,0.042677374,10.15915538,0,,,,,,,
1/1/2022 4:15,27.3869358,0.059103187,10.50768118,0,,,,,,,
1/1/2022 4:16,23.10176581,0.045324428,9.862502805,0,,,,,,,
1/1/2022 4:17,23.5547992,0.056800133,9.52366289,0,,,,,,,
1/1/2022 4:18,24.73478745,0.059215816,10.1286538,0,,,,,,,
1/1/2022 4:19,23.77888014,0.048008331,10.24918174,0,,,,,,,
1/1/2022 4:20,25.76347364,0.06829628,10.31777097,0,,,,,,,
1/1/2022 4:21,25.04910703,0.084065519,9.546636862,0,,,,,,,
1/1/2022 4:22,21.62547794,0.017046774,9.951216789,0,,,,,,,
1/1/2022 4:23,25.42826425,0.045265252,10.64763693,0,,,,,,,
1/1/2022 4:24,24.1444638,0.067996939,9.520044613,0,,,,,,,
1/1/2022 4:25,23.95666735,0.04178298,9.508794381,0,,,,,,,
1/1/2022 4:26,24.90722251,0.055691231,9.209434199,0,,,,,,,
1/1/2022 4:27,23.58624412,0.003412724,9.798819974,0,,,,,,,
1/1/2022 4:28,21.09355975,0.051380917,10.80209875,0,,,,,,,
1/1/2022 4:29,28.69254939,0.056983468,10.56467077,0,,,,,,,
1/1/2022 4:30,23.65332112,0.073702266,9.909970152,0,,,,,,,
1/1/2022 4:31,25.87382638,0.076678864,11.28910392,0,,,,,,,
1/1/2022 4:32,21.14996249,0.056777325,10.55696981,0,,,,,,,
1/1/2022 4:33,27.04675636,0.016856005,9.850364209,0,,,,,,,
1/1/2022 4:34,24.6974872,0.054471961,9.778794749,0,,,,,,,
1/1/2022 4:35,26.69854055,0.044451136,10.08821213,0,,,,,,,
1/1/2022 4:36,27.85259127,0.067214499,10.19874343,0,,,,,,,
1/1/2022 4:37,23.01169459,0.077351265,10.52457567,0,,,,,,,
1/1/2022 4:38,27.11141483,0.056105837,8.93424751,0,,,,,,,
1/1/2022 4:39,25.14851988,0.031149771,9.039126901,0,,,,,,,
1/1/2022 4:40,26.80469408,0.067319862,10.42313479,0,,,,,,,
1/1/2022 4:41,23.66715097,0.063069575,9.193540615,0,,,,,,,
1/1/2022 4:42,25.94406098,0.047297941,9.206734128,0,,,,,,,
1/1/2022 4:43,27.55481042,0.042656394,10.26876446,0,,,,,,,
1/1/2022 4:44,25.3622905,0.043296231,9.898036459,0,,,,,,,
1/1/2022 4:45,22.66933929,0.049778097,10.27800794,0,,,,,,,
1/1/2022 4:46,22.1978582,0.071388345,10.17692173,0,,,,,,,
1/1/2022 4:47,25.24884113,0.042418128,10.15067799,0,,,,,,,
1/1/2022 4:48,23.59475876,0.073027843,9.882938299,0,,,,,,,
1/1/2022 4:49,26.53035774,0.040210385,9.534788648,0,,,,,,,
1/1/2022 4:50,28.0834464,0.051795399,9.530500101,0,,,,,,,
1/1/2022 4:51,21.49024652,0.049143619,9.891335742,0,,,,,,,
1/1/2022 4:52,30.21321173,0.012421631,9.611103498,4,,,,,,,
1/1/2022 4:53,28.06872916,0.050008259,9.288333354,0,,,,,,,
1/1/2022 4:54,20.93237117,0.047310194,10.65399931,0,,,,,,,
1/1/2022 4:55,21.94382778,0.075786321,9.587515169,0,,,,,,,
1/1/2022 4:56,23.13839834,0.014435231,10.1312812,0,,,,,,,
1/1/2022 4:57,25.61981758,0.045644325,10.39146921,0,,,,,,,
1/1/2022 4:58,25.14423571,0.046482616,9.818308332,0,,,,,,,
1/1/2022 4:59,24.7510068,0.043177875,9.518809347,0,,,,,,,
1/1/2022 5:00,22.94369801,0.054720188,9.602612124,0,,,,,,,
